,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,522.0,660.0,745.0,458.0,814.0,855.0,901.0,889.0,909.0,884.0,965.0,891.0,997.0
Expenses,436.0,548.0,619.0,397.0,654.0,705.0,740.0,746.0,786.0,755.0,802.0,758.0,853.0
Operating Profit,87.0,112.0,126.0,60.0,160.0,150.0,161.0,143.0,123.0,129.0,164.0,133.0,144.0
OPM %,17.0,17.0,17.0,13.0,20.0,18.0,18.0,16.0,14.0,15.0,17.0,15.0,14.0
Other Income,1.0,1.0,10.0,5.0,7.0,6.0,5.0,6.0,20.0,5.0,16.0,12.0,15.0
Interest,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0
Depreciation,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,23.0,23.0
Profit before tax,68.0,94.0,115.0,44.0,146.0,135.0,144.0,126.0,120.0,110.0,155.0,116.0,129.0
Tax %,26.0,30.0,24.0,30.0,32.0,30.0,38.0,26.0,22.0,25.0,26.0,25.0,25.0
Net Profit,50.0,66.0,87.0,31.0,99.0,94.0,89.0,93.0,94.0,82.0,115.0,87.0,97.0
EPS in Rs,2.26,2.96,3.9,1.41,4.46,4.23,3.99,4.15,4.23,3.7,5.16,3.91,4.36
