,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
Public,99.81,99.81,99.81,99.81,99.81,99.81,99.82,99.81
No. of Shareholders,1478.0,7678.0,7439.0,7492.0,7512.0,7502.0,7496.0,7437.0
