,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,160.72,408.71,379.58,380.21,627.09
Inventory Days,0.0,0.00,0.00,0.00,146.31
Days Payable,,,,,898.37
Cash Conversion Cycle,160.72,408.71,379.58,380.21,-124.98
Working Capital Days,7.51,4.98,-16.66,-29.19,16.12
ROCE %,,1.95,2.30,1.89,1.86
