,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1122.0,0,0,0,0,0,0
Inventory Days,,,,,,,
Days Payable,,,,,,,
Cash Conversion Cycle,1122.0,0,0,0,0,0,0
Working Capital Days,162.0,-39,-40,-31,-38,-58,-21
ROCE %,,7,8,10,4,4,10
