,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
FIIs,6.16,9.52,13.71,22.46,23.61,28.22,31.15,36.47
DIIs,53.65,46.92,43.56,26.1,19.32,12.43,2.13,6.03
Public,40.19,43.56,42.73,51.44,57.07,59.35,66.71,57.5
No. of Shareholders,65627.0,76832.0,77098.0,85446.0,105040.0,114995.0,83666.0,81701.0
