,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,219.59,292.19,388.43,294.93,399.51,426.77,425.55,442.1,343.45,385.47,376.83,328.2,309.08
Expenses,202.11,267.86,347.35,264.03,357.18,383.06,381.12,397.84,312.35,351.98,350.02,307.55,287.36
Operating Profit,17.48,24.33,41.08,30.9,42.33,43.71,44.43,44.26,31.1,33.49,26.81,20.65,21.72
OPM %,7.96,8.33,10.58,10.48,10.6,10.24,10.44,10.01,9.06,8.69,7.11,6.29,7.03
Other Income,0.21,1.87,-0.33,0.1,0.5,0.57,1.92,0.94,0.59,0.31,2.2,0.16,0.05
Interest,8.89,7.93,9.52,8.68,9.02,9.63,10.5,10.43,8.08,9.22,9.63,9.32,7.28
Depreciation,5.89,7.45,7.48,8.43,7.07,7.97,9.96,8.27,8.37,8.39,8.38,8.1,8.21
Profit before tax,2.91,10.82,23.75,13.89,26.74,26.68,25.89,26.5,15.24,16.19,11.0,3.39,6.28
Tax %,14.78,9.24,41.18,26.28,26.07,27.4,24.06,28.45,26.77,25.76,2.91,31.56,28.98
Net Profit,2.48,9.82,13.97,10.24,19.77,19.37,19.66,18.96,11.16,12.03,10.67,2.32,4.45
EPS in Rs,0.13,0.5,0.71,0.52,1.0,0.98,0.99,0.96,0.56,0.61,0.54,0.12,0.23
