,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92
Reserves,2.94,4.83,5.45,5.91,6.16,6.96,9.19,12.79,14.52,12.06,12.48,14.42,16.59
Borrowings,12.99,11.94,10.16,6.16,6.35,10.35,28.97,29.25,25.86,26.83,32.03,34.15,31.91
Other Liabilities,11.48,9.78,7.41,7.87,7.72,8.34,11.03,14.0,17.93,7.49,12.48,14.9,17.48
Total Liabilities,35.33,34.47,30.94,27.86,28.15,33.57,57.11,63.96,66.23,54.3,64.91,71.39,73.9
Fixed Assets,15.95,14.89,13.51,13.11,15.36,18.19,31.76,30.38,30.55,31.77,30.9,36.53,35.46
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.85,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,19.38,19.58,17.43,14.75,12.79,15.38,25.35,33.58,35.59,22.43,33.16,34.86,38.44
Total Assets,35.33,34.47,30.94,27.86,28.15,33.57,57.11,63.96,66.23,54.3,64.91,71.39,73.9
