,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,30.71,30.71,30.71,30.71,30.71,30.71,30.71,32.18,32.8
Public,69.29,69.29,69.29,69.29,69.29,69.29,69.29,67.84,67.21
No. of Shareholders,5329.0,5369.0,5305.0,5079.0,4881.0,4887.0,4928.0,4709.0,5024.0
