,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,36.4,36.47,36.47,36.26,36.26,36.26,36.26,36.26
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
DIIs,5.78,5.74,5.72,5.71,5.57,3.93,3.7,3.7
Public,57.81,57.79,57.82,58.02,58.17,59.8,60.02,60.03
No. of Shareholders,32801.0,31621.0,30186.0,29665.0,29114.0,28234.0,27668.0,27302.0
