,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.25,1.25,1.24
Reserves,0.37,0.03,-0.8200000000000001,-0.64,-0.43,6.37,5.18,5.66,14.08,10.33,11.78,18.31,18.5
Borrowings,4.29,4.55,4.61,4.6,4.45,4.79,5.6,5.29,1.04,3.74,3.59,2.54,5.24
Other Liabilities,2.35,2.44,3.71,3.58,3.2,4.28,5.12,4.77,4.79,5.03,5.62,7.7,6.86
Total Liabilities,8.01,8.02,8.5,8.54,8.22,16.44,16.9,16.72,21.16,20.35,22.24,29.8,31.85
Fixed Assets,0.51,0.51,0.51,0.65,0.6900000000000001,9.01,8.61,8.59,10.2,11.73,12.63,19.5,19.62
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,7.5,7.51,7.99,7.89,7.53,7.43,8.29,8.13,10.96,8.62,9.61,10.3,12.23
Total Assets,8.01,8.02,8.5,8.54,8.22,16.44,16.9,16.72,21.16,20.35,22.24,29.8,31.85
