,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,7,7,7,7,11,11,11,11,11,1,11,11
Reserves,12,14,16,18,19,28,30,32,0,-53,49,50,54
Borrowings,58,90,85,81,85,107,115,122,239,204,3,1,0
Other Liabilities,33,29,73,67,61,99,100,132,8,25,1,1,3
Total Liabilities,109,140,181,173,173,245,255,297,258,186,53,63,68
Fixed Assets,8,10,10,10,11,12,19,21,23,15,9,9,9
CWIP,0,0,0,0,0,0,1,2,0,0,0,0,0
Investments,1,1,1,3,3,4,2,2,1,0,0,0,20
Other Assets,100,130,170,160,159,230,234,272,234,171,44,54,38
Total Assets,109,140,181,173,173,245,255,297,258,186,53,63,68
