,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,72.0,56,47,35,37,38,27,24
Inventory Days,43.0,51,97,171,265,163,151,180
Days Payable,93.0,84,89,139,188,123,103,138
Cash Conversion Cycle,22.0,23,54,67,114,78,75,66
Working Capital Days,42.0,42,107,79,111,71,67,73
ROCE %,,5,5,8,8,11,13,10
