,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,107.47,131.71,142.05,155.47,214.63,97.69,179.96,139.34,148.73,176.92,186.85,171.7,194.53
Expenses,100.19,122.84,131.36,148.21,205.8,91.25,167.66,132.16,141.29,168.0,177.78,164.22,182.04
Operating Profit,7.28,8.87,10.69,7.26,8.83,6.44,12.3,7.18,7.44,8.92,9.07,7.48,12.49
OPM %,6.77,6.73,7.53,4.67,4.11,6.59,6.83,5.15,5.0,5.04,4.85,4.36,6.42
Other Income,1.63,1.27,-0.71,2.28,3.04,1.63,1.61,2.16,1.63,0.64,5.76,4.26,1.38
Interest,4.86,5.42,5.5,5.05,6.06,4.89,7.09,5.4,6.05,6.97,3.42,8.8,9.59
Depreciation,2.27,2.26,2.26,2.22,2.23,2.2,2.24,2.31,2.31,2.3,2.27,2.29,2.31
Profit before tax,1.78,2.46,2.22,2.27,3.58,0.98,4.58,1.63,0.71,0.29,9.14,0.65,1.97
Tax %,17.98,8.54,25.68,27.31,25.14,26.53,21.62,58.9,-4.23,27.59,15.32,80.0,-2.03
Net Profit,1.46,2.25,1.65,1.65,2.67,0.72,3.58,0.67,0.74,0.21,7.74,0.12,2.01
EPS in Rs,0.22,0.34,0.25,0.25,0.41,0.11,0.55,0.1,0.11,0.03,1.18,0.02,0.31
