,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,96.0,105.0,94.0,90.0,97.0,104.0,106.0,95.0,104.0,107.0,106.0,149.0,116.0
Expenses,81.0,87.0,94.0,80.0,85.0,92.0,96.0,90.0,93.0,89.0,98.0,130.0,105.0
Operating Profit,15.0,18.0,-0.0,11.0,13.0,12.0,10.0,5.0,11.0,18.0,8.0,18.0,11.0
OPM %,15.0,17.0,-1.0,12.0,13.0,12.0,9.0,5.0,11.0,17.0,8.0,12.0,10.0
Other Income,2.0,1.0,5.0,6.0,6.0,4.0,7.0,2.0,1.0,3.0,67.0,6.0,3.0
Interest,11.0,12.0,13.0,12.0,15.0,14.0,14.0,15.0,15.0,15.0,14.0,15.0,18.0
Depreciation,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0
Profit before tax,-2.0,-1.0,-17.0,-3.0,-5.0,-6.0,-5.0,-15.0,-11.0,-1.0,53.0,2.0,-11.0
Tax %,0.0,0.0,-2.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-2.0,-1.0,-17.0,-4.0,-5.0,-6.0,-5.0,-15.0,-11.0,-1.0,53.0,2.0,-11.0
EPS in Rs,-0.42,-0.22,-3.23,-0.66,-0.91,-1.12,-1.01,-2.85,-1.96,-0.19,9.8,0.44,-1.98
