,2012-06-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,10,10,10,11,11,11,11,11,11,11,11.0
Reserves,295,194,84,-64,-264,-636,-690,-688,-724,-706,-731,-716,-724.0
Preference Capital,14,14,14,14,14,14,14,14,14,14,14,14,
Borrowings,819,971,1010,1040,1047,1048,1041,996,1003,1008,1021,978,976.0
Other Liabilities,446,233,286,242,268,246,251,279,312,358,331,376,376.0
Total Liabilities,1568,1407,1390,1228,1061,669,613,598,602,672,632,649,639.0
Fixed Assets,396,421,440,404,374,342,311,291,270,244,236,216,205.0
CWIP,49,37,4,4,4,2,0,0,0,13,9,30,35.0
Investments,46,45,45,45,45,44,44,41,24,70,64,54,54.0
Other Assets,1077,905,900,775,638,281,258,267,308,344,323,349,346.0
Total Assets,1568,1407,1390,1228,1061,669,613,598,602,672,632,649,639.0
