,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,45.64,90.48,65.66,71.84,132.2
Inventory Days,51.35,66.55,30.28,34.97,56.59
Days Payable,296.91,247.49,241.09,101.11,365.0
Cash Conversion Cycle,-199.92,-90.46,-145.15,5.71,-176.21
Working Capital Days,-80.07,46.38,30.68,70.83,129.31
ROCE %,,12.14,13.12,6.38,0.42
