,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,61.28,61.28,61.28,61.28,61.28
Public,38.72,38.72,38.71,38.72,38.73
No. of Shareholders,2771.0,3245.0,3171.0,2435.0,2066.0
