,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,27.37,27.37,27.37,27.37,27.37,27.37,27.37,57.02
Public,72.63,72.63,72.63,72.63,72.63,72.63,72.63,42.98
No. of Shareholders,491.0,564.0,2756.0,2546.0,2472.0,3372.0,3692.0,3222.0
