,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2
Reserves,6.04,6.04,6.03,13.81,6.97,0.51,0.96,0.32,-0.5,-0.74,38.28,14.23,
Borrowings,12.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.12,0.15,0.16,
Other Liabilities,0.02,0.02,0.03,0.07,0.03,0.03,0.01,0.05,0.05,0.06,0.07,0.06,
Total Liabilities,34.27,22.26,22.26,30.08,23.2,16.74,17.17,16.59,15.88,15.64,54.7,30.65,
Fixed Assets,5.88,5.88,5.88,13.75,6.88,0.02,0.02,0.02,0.02,0.02,0.02,0.02,
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Investments,28.08,14.82,15.72,15.73,15.93,16.49,16.96,16.46,15.69,15.53,54.57,29.35,
Other Assets,0.31,1.56,0.66,0.6000000000000001,0.39,0.23,0.19,0.11,0.17,0.09,0.11,1.28,
Total Assets,34.27,22.26,22.26,30.08,23.2,16.74,17.17,16.59,15.88,15.64,54.7,30.65,
