,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.92,6.92,6.92,6.92,6.92,6.92,7.27,7.67,7.67,7.67,9.32,9.32,9.06
Reserves,-2.07,-1.37,-1.15,-1.7000000000000002,-2.51,-4.29,-6.78,-8.88,-10.82,-11.14,-12.56,-13.73,-13.8
Borrowings,1.11,5.27,5.84,6.06,6.45,6.32,6.22,8.32,8.77,9.2,7.37,7.04,6.71
Other Liabilities,1.89,3.19,2.91,1.26,1.45,3.08,3.97,2.89,2.75,3.39,4.18,4.53,4.73
Total Liabilities,7.85,14.01,14.52,12.54,12.31,12.03,10.68,10.0,8.37,9.12,8.31,7.16,6.96
Fixed Assets,3.65,6.45,6.6,5.45,4.8100000000000005,5.44,4.25,3.17,2.1,2.02,1.71,1.4,1.32
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,4.2,7.56,7.92,7.09,7.41,6.59,6.43,6.83,6.27,7.1,6.6,5.76,5.64
Total Assets,7.85,14.01,14.52,12.54,12.31,12.03,10.68,10.0,8.37,9.12,8.31,7.16,6.96
