,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2.7800000000000002,2.78,11.29,17.57,17.57
Reserves,,8.11,7.24,10.19,18.22
Borrowings,,2.27,4.3,7.11,12.01
Other Liabilities,,0.09,1.78,2.42,11.54
Total Liabilities,,13.25,24.61,37.29,59.34
Fixed Assets,,0.1,0.34,0.6900000000000001,1.21
CWIP,,0.0,2.8,3.86,4.19
Investments,,9.89,11.0,11.57,12.15
Other Assets,,3.26,10.47,21.17,41.79
Total Assets,,13.25,24.61,37.29,59.34
