,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,14.65,49.8,49.12
Inventory Days,,0.0,32.59,63.03
Days Payable,,,59.75,16.12
Cash Conversion Cycle,,14.65,22.64,96.02
Working Capital Days,,13.32,26.72,68.83
ROCE %,,,16.06,20.31
