,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,41.5,54.85,47.41,47.24,59.08,55.34,60.1,86.5,71.12,83.85,69.18,57.48,79.74
Expenses,38.84,52.4,45.46,45.82,54.92,46.73,50.03,73.62,62.86,80.57,69.67,56.71,79.51
Operating Profit,2.66,2.45,1.95,1.42,4.16,8.61,10.07,12.88,8.26,3.28,-0.49,0.77,0.23
OPM %,6.41,4.47,4.11,3.01,7.04,15.56,16.76,14.89,11.61,3.91,-0.71,1.34,0.29
Other Income,0.02,0.09,0.3,0.15,0.07,0.23,0.16,0.03,0.14,0.28,0.03,0.36,0.3
Interest,0.28,0.36,0.17,0.17,0.21,0.13,0.17,0.23,0.22,0.62,0.17,0.22,0.13
Depreciation,0.12,0.13,0.13,0.14,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.16
Profit before tax,2.28,2.05,1.95,1.26,3.87,8.56,9.91,12.52,8.02,2.78,-0.79,0.75,0.24
Tax %,37.28,25.37,19.49,24.6,27.91,24.77,29.47,25.24,26.31,24.46,6.33,18.67,175.0
Net Profit,1.44,1.54,1.56,0.95,2.79,6.45,7.0,9.37,5.91,2.1,-0.74,0.61,-0.19
EPS in Rs,4.66,4.98,5.05,3.07,9.03,20.88,22.66,30.33,19.13,6.8,-2.4,1.97,-0.61
