,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,40,40,40,40,51,51,51,51,51,51,51,51,51
Reserves,454,548,670,831,1307,1410,1637,1973,2503,3002,3577,4234,4561
Borrowings,372,588,1025,1692,1649,1906,2021,2775,3515,4192,4793,6282,7082
Other Liabilities,176,246,286,534,1829,1851,2192,2455,2421,2330,2224,2066,2255
Total Liabilities,1042,1422,2021,3097,4835,5219,5902,7254,8490,9575,10645,12632,13949
Fixed Assets,111,444,649,683,2447,2405,2279,2234,1978,1797,1482,1291,1236
CWIP,193,296,593,1482,2,8,11,6,0,3,0,0,0
Investments,51,92,105,94,66,103,169,263,444,579,424,312,275
Other Assets,688,590,674,838,2320,2703,3443,4752,6068,7196,8740,11030,12438
Total Assets,1042,1422,2021,3097,4835,5219,5902,7254,8490,9575,10645,12632,13949
