,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.94,2.08,0.22,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00
Expenses,0.52,0.84,0.64,0.28,0.35,0.28,0.33,0.42,0.67,0.28,0.61,0.49,0.32
Operating Profit,1.42,1.24,-0.42,-0.28,-0.35,-0.28,-0.33,-0.27,-0.67,-0.28,-0.61,-0.49,-0.32
OPM %,73.2,59.62,-190.91,,,,,-180.0,,,,,
Other Income,0.4,0.11,0.09,0.08,1.76,0.09,0.08,0.08,0.08,0.09,-0.06,0.09,0.11
Interest,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00
Depreciation,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00
Profit before tax,1.81,1.34,-0.34,-0.20,1.41,-0.19,-0.25,-0.19,-0.59,-0.19,-0.67,-0.40,-0.21
Tax %,0.0,23.88,0.0,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00
Net Profit,1.81,1.01,-0.34,-0.21,1.40,-0.20,-0.25,-0.19,-0.59,-0.20,-0.68,-0.40,-0.21
EPS in Rs,0.45,0.25,-0.08,-0.05,0.35,-0.05,-0.06,-0.05,-0.15,-0.05,-0.17,-0.10,-0.05
