,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.02,4.02,4.02,4.02,4.02,4.02,4.02,4.02,4.02,4.02,4.02,4.02,4.02
Reserves,34.69,37.13,37.08,32.29,28.81,23.13,19.73,19.51,20.45,22.84,23.59,21.74,21.13
Borrowings,0.0,4.19,4.48,5.33,5.28,2.12,2.17,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,19.49,13.3,5.53,8.19,7.64,4.3,2.54,2.2,2.22,0.71,0.8200000000000001,1.31,1.17
Total Liabilities,58.2,58.64,51.11,49.83,45.75,33.57,28.46,25.73,26.69,27.57,28.43,27.07,26.32
Fixed Assets,4.69,5.25,18.42,17.56,16.65,1.71,1.52,1.35,1.59,0.28,0.26,0.25,0.27
CWIP,3.82,10.52,0.0,0.09,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.28,0.28,0.03,0.03,0.03,0.04,0.05,0.04,0.01,0.01,0.01,0.0,0.0
Other Assets,49.41,42.59,32.66,32.15,28.95,31.82,26.89,24.34,25.09,27.28,28.16,26.82,26.05
Total Assets,58.2,58.64,51.11,49.83,45.75,33.57,28.46,25.73,26.69,27.57,28.43,27.07,26.32
