,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01
Reserves,0.13,0.02,-0.1,-0.18,-0.19,-0.18,-0.26,-0.27,-0.29,-0.28,-0.33,-0.58,-0.78
Borrowings,0.92,0.93,1.28,1.31,1.58,1.86,0.72,0.61,0.34,0.32,0.34,0.28,0.36
Other Liabilities,0.5700000000000001,0.62,0.08,0.08,0.1,0.13,1.03,0.92,0.6900000000000001,0.5,0.58,0.18,0.2
Total Liabilities,5.63,5.58,5.27,5.22,5.5,5.82,5.5,5.27,4.75,4.55,4.6,3.89,3.79
Fixed Assets,0.9,0.78,0.72,0.59,0.56,0.52,0.49,0.46,0.54,0.52,0.45,0.44,0.43
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,4.73,4.8,4.55,4.63,4.94,5.3,5.01,4.8100000000000005,4.21,4.03,4.15,3.45,3.36
Total Assets,5.63,5.58,5.27,5.22,5.5,5.82,5.5,5.27,4.75,4.55,4.6,3.89,3.79
