,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,101,101,101,101,101,101,101,101,101,101,110,110,110
Reserves,5609,6432,7485,7779,9114,11055,14210,16230,18164,20500,24641,27075,29115
Borrowings,56087,68764,82036,96532,110931,126337,150913,170657,191428,207925,223757,244913,243459
Other Liabilities,4047,5350,6240,8218,10441,13504,6004,13719,7227,7195,6179,6461,9253
Total Liabilities,65844,80647,95862,112630,130587,150997,171228,200707,216920,235721,254687,278559,281937
Fixed Assets,74,73,86,90,102,102,129,168,294,282,315,388,390
CWIP,1,0,0,0,0,5,3,2,3,6,4,1,1
Investments,172,195,194,241,280,537,2008,3617,5485,4644,6279,7050,6005
Other Assets,65598,80379,95581,112298,130204,150352,169088,196920,211138,230789,248088,271120,275542
Total Assets,65844,80647,95862,112630,130587,150997,171228,200707,216920,235721,254687,278559,281937
