,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,19.26,19.24,19.18,19.07,19.07,19.07,19.03,19.03,19.05,19.05,19.06,19.06
FIIs,14.69,15.96,17.23,16.61,16.31,15.42,18.5,22.4,24.38,25.09,26.04,25.27
DIIs,21.48,21.04,20.91,19.49,19.04,19.08,15.59,11.82,11.06,10.79,10.78,9.68
Public,44.57,43.76,42.68,44.83,45.58,46.43,46.89,46.74,45.5,45.06,44.12,45.99
No. of Shareholders,67078.0,66217.0,65068.0,70641.0,70521.0,69044.0,106265.0,108131.0,94479.0,93009.0,95202.0,100298.0
