,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,18,18,18,18,18
Reserves,76,79,72,74,77,81,83
Borrowings,207,180,153,152,146,131,105
Other Liabilities,19,43,49,33,37,56,57
Total Liabilities,312,314,292,277,278,286,263
Fixed Assets,129,120,111,98,91,84,79
CWIP,2,1,4,4,2,0,0
Investments,1,1,1,1,1,1,1
Other Assets,181,192,176,174,185,201,183
Total Assets,312,314,292,277,278,286,263
