,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,72.0,77,99,164,111,140
Inventory Days,47.0,48,71,150,118,108
Days Payable,10.0,32,55,58,45,79
Cash Conversion Cycle,108.0,92,114,256,184,170
Working Capital Days,95.0,85,107,204,145,143
ROCE %,,8,8,4,8,6
