,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,52.4,55.85,43.32,50.39,56.69,59.53,48.14,57.83,56.33,57.36,62.93,64.47,67.05
Expenses,43.55,44.18,32.36,37.86,44.69,47.6,37.84,45.99,45.32,47.38,52.81,53.1,57.39
Operating Profit,8.85,11.67,10.96,12.53,12.0,11.93,10.3,11.84,11.01,9.98,10.12,11.37,9.66
OPM %,16.89,20.9,25.3,24.87,21.17,20.04,21.4,20.47,19.55,17.4,16.08,17.64,14.41
Other Income,0.13,0.23,0.55,0.08,0.48,1.3,1.85,1.45,0.85,1.46,0.9,0.42,0.56
Interest,0.56,0.27,0.5,0.36,0.52,0.74,0.89,1.03,0.88,1.07,1.36,1.47,1.96
Depreciation,1.79,3.03,2.11,2.6,2.64,2.92,2.85,3.01,2.83,2.95,2.81,2.81,3.44
Profit before tax,6.63,8.6,8.9,9.65,9.32,9.57,8.41,9.25,8.15,7.42,6.85,7.51,4.82
Tax %,19.76,16.16,4.49,5.28,7.62,12.64,3.09,8.54,6.26,10.24,-3.21,13.72,45.02
Net Profit,5.31,7.2,8.5,9.14,8.61,8.37,8.14,8.46,7.65,6.65,7.08,6.48,2.65
EPS in Rs,2.44,3.9,4.77,4.88,4.44,4.28,4.51,4.4,3.82,3.27,2.28,2.8,1.21
