,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,4,12,8,-7,-8,6,59,11,-19
Cash from Investing Activity,0,-18,-4,-24,-24,-102,-65,-23,-71
Cash from Financing Activity,1,3,-3,52,100,10,2,78,50
Net Cash Flow,4,-3,2,21,69,-86,-4,66,-40
