,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.38,3.01,5.76,10.18,9.02,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22
Reserves,-0.08,-0.09,-0.27,-1.12,-1.79,0.64,0.98,1.26,0.92,0.92,1.02,-6.59,-6.5
Borrowings,0.1,4.43,10.11,11.19,8.93,8.71,9.72,7.48,7.44,5.47,5.05,4.13,4.99
Other Liabilities,0.0,2.16,2.13,2.67,1.95,3.66,3.54,6.44,4.22,3.97,4.24,3.95,3.63
Total Liabilities,0.4,9.51,17.73,22.92,18.11,26.23,27.46,28.4,25.8,23.58,23.53,14.71,15.34
Fixed Assets,0.1,0.09,3.77,11.74,10.12,8.75,7.46,6.41,5.85,5.36,4.65,4.97,4.97
CWIP,0.0,7.79,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.19,0.21,0.23,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.3,1.63,5.1,11.18,7.8,17.27,19.77,21.99,19.95,18.22,18.88,9.74,10.37
Total Assets,0.4,9.51,17.73,22.92,18.11,26.23,27.46,28.4,25.8,23.58,23.53,14.71,15.34
