,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,149.0,132.0,139.0,159.0,169.0,110.0,123.0,119.0,125.0,117.0,125.0,124.0,136.0
Expenses,87.0,83.0,88.0,89.0,82.0,74.0,86.0,85.0,96.0,91.0,102.0,90.0,100.0
Operating Profit,62.0,49.0,51.0,71.0,87.0,36.0,37.0,34.0,30.0,26.0,23.0,33.0,37.0
OPM %,42.0,37.0,36.0,44.0,52.0,33.0,30.0,28.0,24.0,22.0,18.0,27.0,27.0
Other Income,5.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0
Interest,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,5.0,6.0,6.0,6.0,7.0,7.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0
Profit before tax,62.0,46.0,47.0,67.0,82.0,29.0,29.0,27.0,22.0,18.0,15.0,24.0,28.0
Tax %,26.0,26.0,25.0,28.0,26.0,22.0,31.0,24.0,35.0,28.0,33.0,31.0,28.0
Net Profit,46.0,34.0,35.0,48.0,61.0,23.0,20.0,20.0,14.0,13.0,10.0,17.0,20.0
EPS in Rs,8.66,6.48,6.68,9.15,11.45,4.27,3.85,3.8,2.7,2.39,1.88,3.16,3.83
