,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,10.36,407.12,96.93,109.58,8.93,0.56,2.68,27.14,600.08,1.71,3.94
Inventory Days,0.0,,25.0,91.04,121.59,27.02,6.87,23.73,,105.73,462.07
Days Payable,,,85.0,57.54,3.83,10.23,0.0,1.76,,26.9,0.26
Cash Conversion Cycle,10.36,407.12,36.93,143.07,126.69,17.35,9.55,49.11,600.08,80.54,465.74
Working Capital Days,9.82,266.73,98.44,141.11,123.86,17.35,10.71,54.6,1367.20,96.21,499.13
ROCE %,,5.02,1.58,1.17,-5.09,-17.04,-7.78,7.33,9.06,7.67,-13.0
