,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,4.2,10.6,13.19,19.12,35.09,19.35,6.13,11.15,31.73,22.41,1.54,12.17
Cash from Investing Activity,-4.94,-14.13,-5.77,-45.87,-0.29,-8.67,-11.35,0.27,-21.92,3.31,-8.91,-0.07
Cash from Financing Activity,4.39,3.1,-7.2,23.16,-33.55,-10.79,5.37,-11.92,-9.89,-25.01,10.08,-15.21
Net Cash Flow,3.65,-0.43,0.22,-3.59,1.25,-0.1,0.16,-0.49,-0.08,0.72,2.71,-3.11
