,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,121.0,123,155,165,183,140
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,121.0,123,155,165,183,140
Working Capital Days,111.0,111,148,142,125,129
ROCE %,,10,6,7,8,10
