,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.86,68.63,68.85,68.85,69.08,69.08,69.2,69.25
Public,40.14,31.37,31.15,31.15,30.92,30.92,30.8,30.75
No. of Shareholders,2609.0,2494.0,2437.0,2413.0,2526.0,2523.0,2504.0,2506.0
