,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,81.65,126.69,165.96,149.32,262.17,333.08,120.5,310.75,324.17,270.66,106.93,115.31,154.4
Expenses,79.76,120.63,161.69,143.54,257.67,319.1,104.62,301.06,311.3,260.62,97.41,111.87,149.87
Operating Profit,1.89,6.06,4.27,5.78,4.5,13.98,15.88,9.69,12.87,10.04,9.52,3.44,4.53
OPM %,2.31,4.78,2.57,3.87,1.72,4.2,13.18,3.12,3.97,3.71,8.9,2.98,2.93
Other Income,0.13,0.42,0.92,2.67,0.2,0.29,3.55,5.0,0.7,0.16,0.99,1.26,0.82
Interest,0.01,0.0,0.02,0.02,0.06,0.05,0.03,0.09,0.15,0.17,0.94,0.01,0.02
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.02,0.03,0.03,0.02
Profit before tax,2.01,6.48,5.17,8.43,4.64,14.22,19.4,14.58,13.39,10.01,9.54,4.66,5.31
Tax %,25.87,25.46,25.15,25.5,25.43,25.32,25.21,25.1,24.94,26.37,23.48,24.89,26.93
Net Profit,1.49,4.83,3.87,6.28,3.46,10.62,14.51,10.92,10.05,7.37,7.3,3.5,3.88
EPS in Rs,0.81,2.63,2.11,3.42,1.89,5.79,7.91,5.96,5.48,4.02,3.98,1.91,2.12
