,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.17,9.87,10.57,5.92,10.81,11.61,10.57,11.87,11.86,12.14,11.17,12.57,12.73
Expenses,6.81,8.2,8.81,5.75,8.72,9.26,9.33,9.55,10.1,10.03,9.78,10.18,10.92
Operating Profit,0.36,1.67,1.76,0.17,2.09,2.35,1.24,2.32,1.76,2.11,1.39,2.39,1.81
OPM %,5.02,16.92,16.65,2.87,19.33,20.24,11.73,19.55,14.84,17.38,12.44,19.01,14.22
Other Income,0.3,0.2,0.19,0.17,0.21,0.22,0.28,0.24,0.23,0.32,0.36,0.29,0.28
Interest,0.02,0.02,0.01,0.02,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.01
Depreciation,0.58,0.59,0.59,0.53,0.6,0.63,0.75,0.68,0.75,0.77,0.78,0.73,0.89
Profit before tax,0.06,1.26,1.35,-0.21,1.66,1.9,0.74,1.85,1.21,1.64,0.95,1.93,1.19
Tax %,-16.67,15.87,17.78,4.76,24.7,26.84,27.03,26.49,24.79,29.88,31.58,27.98,28.57
Net Profit,0.08,1.05,1.11,-0.2,1.25,1.39,0.54,1.37,0.9,1.16,0.65,1.38,0.85
EPS in Rs,0.04,0.5,0.53,-0.1,0.6,0.67,0.26,0.66,0.43,0.56,0.31,0.66,0.41
