,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,45,210,109,168,897,354,448,240,-10,-120,874
Cash from Investing Activity,-167,-190,-131,-428,-63,-253,-233,-255,-179,-208,-284
Cash from Financing Activity,125,73,-79,278,-812,-125,-217,36,189,311,-594
Net Cash Flow,2,93,-101,18,22,-24,-2,21,0,-17,-5
