,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,24.0,27,30,44,39,44,45,45,48,42,22
Inventory Days,45.0,47,54,83,71,70,72,60,78,83,66
Days Payable,30.0,33,30,42,81,82,99,87,62,40,35
Cash Conversion Cycle,40.0,40,54,85,29,31,18,17,64,84,54
Working Capital Days,35.0,33,49,72,22,20,17,23,57,73,46
ROCE %,,24,24,17,19,20,18,15,16,16,10
