,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,108.0,182.0,232.0,183.0,223.0,204.0,283.0,296.0,236.0,265.0,237.0,245.0,242.0
Expenses,113.0,169.0,214.0,170.0,207.0,197.0,286.0,288.0,261.0,287.0,236.0,255.0,255.0
Operating Profit,-6.0,13.0,17.0,14.0,16.0,8.0,-3.0,7.0,-26.0,-22.0,1.0,-10.0,-13.0
OPM %,-5.0,7.0,8.0,8.0,7.0,4.0,-1.0,3.0,-11.0,-8.0,0.0,-4.0,-5.0
Other Income,0.0,1.0,2.0,0.0,1.0,17.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0
Interest,0.0,0.0,2.0,6.0,7.0,7.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0
Depreciation,9.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0
Profit before tax,-15.0,6.0,7.0,0.0,2.0,9.0,-14.0,-5.0,-33.0,-29.0,4.0,-16.0,-19.0
Tax %,0.0,0.0,-69.0,0.0,0.0,0.0,42.0,0.0,0.0,13.0,-32.0,0.0,0.0
Net Profit,-15.0,6.0,12.0,0.0,2.0,9.0,-8.0,-5.0,-33.0,-25.0,5.0,-16.0,-19.0
EPS in Rs,-1.42,0.54,1.18,0.01,0.18,0.86,-0.77,-0.51,-3.22,-2.42,0.49,-1.52,-1.83
