,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,121,130,114,-134,-590
Cash from Investing Activity,7,8,21,21,22
Cash from Financing Activity,38,19,-2,364,364
Net Cash Flow,166,157,133,251,-204
