,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,32.29,32.29,36.96,38.29,41.42,41.46
Public,67.71,67.71,63.04,61.71,58.58,58.54
No. of Shareholders,35.0,29.0,27.0,24.0,29.0,28.0
