,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,80.93,76.14,63.69,58.86,51.53,50.31,50.39
FIIs,8.92,10.52,21.07,25.67,26.31,29.85,30.53
DIIs,2.41,3.4,6.08,6.25,7.81,6.42,6.87
Public,7.69,9.92,9.13,9.2,14.32,13.36,12.18
Others,0.04,0.03,0.03,0.03,0.03,0.03,0.03
No. of Shareholders,340297.0,399373.0,530777.0,742196.0,1034124.0,1005702.0,875877.0
