,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,23.0,30,31,29
Inventory Days,,,7,7
Days Payable,,,6,3
Cash Conversion Cycle,23.0,30,33,32
Working Capital Days,6.0,6,22,21
ROCE %,,22,52,47
