,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
Reserves,1.51,1.73,1.98,2.22,2.2,2.16,2.12,2.19,2.14,2.17,2.77,3.03,3.56
Borrowings,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,3.19,13.19,18.42,15.12,17.19,9.23,7.71,9.73,0.6000000000000001,1.47,0.35,0.37,1.42
Total Liabilities,10.21,20.42,25.9,22.84,24.89,16.89,15.33,17.42,8.24,9.14,8.62,8.9,10.48
Fixed Assets,0.03,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.01,0.12,0.11,0.09,0.09
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,10.18,20.4,25.88,22.83,24.88,16.89,15.33,17.42,7.9,9.02,8.51,8.81,10.39
Total Assets,10.21,20.42,25.9,22.84,24.89,16.89,15.33,17.42,8.24,9.14,8.62,8.9,10.48
