,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,9,12
Reserves,0,5,10,35
Borrowings,2,1,1,1
Other Liabilities,6,12,9,11
Total Liabilities,8,18,28,59
Fixed Assets,2,6,9,12
CWIP,0,0,0,0
Investments,0,0,0,0
Other Assets,6,12,19,47
Total Assets,8,18,28,59
