,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,17.38,17.38,17.38,17.38,17.38,18.67,18.67,18.67,18.68,18.68,18.68,18.68,18.68
Reserves,175.87,188.31,205.28,192.06,210.93,197.72,157.95,157.97,-20.63,-37.74,-6.74,-3.72,-4.71
Borrowings,208.56,241.4,320.2,352.77,320.84,360.61,289.14,249.4,28.72,32.23,23.99,0.5700000000000001,0.26
Other Liabilities,161.42,156.8,174.2,152.74,111.77,93.96,161.6,145.02,95.44,112.53,80.96,99.0,97.47
Total Liabilities,563.23,603.89,717.06,714.95,660.92,670.96,627.36,571.06,122.21,125.7,116.89,114.53,111.7
Fixed Assets,125.42,140.85,183.93,268.67,272.91,231.66,196.84,172.61,61.58,51.86,42.92,34.87,32.49
CWIP,3.91,34.6,73.59,16.13,0.38,0.95,2.06,0.86,0.07,0.07,0.0,0.0,0.0
Investments,32.96,32.96,2.31,1.03,1.0,18.84,14.21,12.04,7.48,5.82,10.99,12.16,12.25
Other Assets,400.94,395.48,457.23,429.12,386.63,419.51,414.25,385.55,53.08,67.95,62.98,67.5,66.96
Total Assets,563.23,603.89,717.06,714.95,660.92,670.96,627.36,571.06,122.21,125.7,116.89,114.53,111.7
