,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,148,155,134,-73,554,215,546,-283,310
Cash from Investing Activity,-52,-11,-104,21,-360,-358,-470,418,-208
Cash from Financing Activity,-74,-179,-28,42,-56,47,-79,-135,-116
Net Cash Flow,23,-35,3,-10,137,-96,-3,0,-13
