,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,515.0,472.0,452.0,506.0,511.0,593.0,641.0,551.0,625.0,626.0,696.0,592.0,578.0
Expenses,406.0,374.0,374.0,432.0,442.0,503.0,557.0,496.0,555.0,557.0,608.0,520.0,512.0
Operating Profit,109.0,98.0,78.0,74.0,69.0,91.0,84.0,55.0,70.0,69.0,89.0,72.0,65.0
OPM %,21.0,21.0,17.0,15.0,14.0,15.0,13.0,10.0,11.0,11.0,13.0,12.0,11.0
Other Income,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Interest,7.0,5.0,4.0,4.0,5.0,5.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0
Depreciation,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
Profit before tax,90.0,85.0,63.0,60.0,53.0,75.0,67.0,36.0,50.0,49.0,69.0,53.0,47.0
Tax %,23.0,24.0,21.0,24.0,24.0,26.0,21.0,28.0,27.0,25.0,23.0,25.0,26.0
Net Profit,70.0,65.0,50.0,46.0,41.0,56.0,53.0,26.0,37.0,37.0,53.0,40.0,35.0
EPS in Rs,7.49,6.94,5.39,4.92,4.39,6.03,5.72,2.85,3.95,3.96,5.74,4.27,3.73
