,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,24,24,24,24,24,23,93,93,93,92
Reserves,164,196,239,279,326,363,410,495,598,766,880,1022,1023
Borrowings,272,296,342,435,465,448,517,471,378,336,519,535,500
Other Liabilities,164,216,257,228,240,281,366,384,471,442,543,546,499
Total Liabilities,613,720,850,967,1055,1116,1316,1373,1471,1637,2035,2195,2114
Fixed Assets,274,291,373,431,463,542,564,586,612,631,649,634,628
CWIP,3,13,8,13,34,14,28,32,11,16,60,161,246
Investments,7,5,5,11,11,18,17,19,20,24,28,29,28
Other Assets,329,411,464,511,547,541,707,736,828,966,1297,1372,1212
Total Assets,613,720,850,967,1055,1116,1316,1373,1471,1637,2035,2195,2114
