,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,91.52,35.26,75.21,128.92,106.25
Inventory Days,,,0.00,0.00,0.00
Days Payable,,,,,
Cash Conversion Cycle,91.52,35.26,75.21,128.92,106.25
Working Capital Days,-26.38,-2.39,10.57,84.12,58.21
ROCE %,,58.02,25.62,6.16,1.54
