,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-09-01
Promoters,52.42,52.42,52.42,52.41,52.41,10.18,10.18
Public,47.58,47.58,47.58,47.58,47.59,89.82,89.82
No. of Shareholders,346.0,363.0,388.0,413.0,359.0,391.0,376.0
