,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.41,56.84,61.74,65.21,55.66,55.39,41.29
FIIs,12.36,4.9,4.42,4.29,2.55,2.39,1.92
DIIs,2.46,3.94,3.92,2.31,1.41,1.49,0.89
Public,32.77,34.32,29.91,28.2,40.38,40.73,55.91
No. of Shareholders,35699.0,31233.0,28457.0,25263.0,24080.0,24801.0,24430.0
