,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,9.95,10.35,10.72,11.36
DIIs,15.33,17.38,17.31,21.66,22.41,24.69,24.8,23.28,23.52,24.97,27.97,27.41
Public,54.69,52.63,52.7,48.36,47.6,45.32,45.21,37.42,36.53,34.68,31.32,31.23
No. of Shareholders,68864.0,68590.0,83304.0,84638.0,100338.0,95547.0,100358.0,118386.0,118718.0,103827.0,89487.0,94582.0
