,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.18,0.00,0.04,17.87,0.12,5.04,11.11,16.96,0.40,1.2,34.09,1.91,11.51
Expenses,0.19,0.06,0.26,17.32,0.36,4.96,11.32,16.79,0.40,1.17,33.06,1.35,11.48
Operating Profit,-0.01,-0.06,-0.22,0.55,-0.24,0.08,-0.21,0.17,0.00,0.03,1.03,0.56,0.03
OPM %,-5.56,,-550.0,3.08,-200.0,1.59,-1.89,1.0,0.00,2.5,3.02,29.32,0.26
Other Income,0.0,0.00,0.29,0.0,0.0,0.0,0.52,0.0,0.00,0.0,0.19,0.0,0.03
Interest,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.15,0.13,0.11
Depreciation,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.17,0.17,0.15
Profit before tax,-0.01,-0.06,0.07,0.55,-0.24,0.08,0.31,0.17,0.00,0.03,0.9,0.26,-0.2
Tax %,0.0,16.67,28.57,0.0,0.0,0.0,58.06,0.0,,0.0,41.11,0.0,-10.0
Net Profit,-0.01,-0.04,0.06,0.55,-0.24,0.08,0.13,0.17,0.00,0.03,0.53,0.26,-0.22
EPS in Rs,-0.03,-0.11,0.17,1.57,-0.69,0.23,0.37,0.49,0.00,0.09,1.52,0.74,-0.63
