,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.33,-15.04,-29.41,8.67,4.27,4.92,20.33,9.97,-24.02
Cash from Investing Activity,-0.21,8.8,-22.13,-10.53,-3.56,-5.43,-4.27,0.13,-2.8200000000000003
Cash from Financing Activity,-0.6000000000000001,6.9,50.69,2.27,-0.59,0.27,-15.08,-11.26,26.52
Net Cash Flow,0.51,0.67,-0.85,0.41,0.12,-0.23,0.98,-1.17,-0.31
