,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.42,70.42,70.42,70.58,71.06,71.47,71.55,71.55
FIIs,0.0,0.0,0.0,0.0,0.0,0.38,0.32,0.31
DIIs,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.02
Public,29.51,29.55,29.55,29.4,28.91,28.13,28.13,28.13
No. of Shareholders,12585.0,11705.0,11197.0,10231.0,9924.0,13736.0,14163.0,13881.0
