,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,8,4,-8,-23,29,138,-55,-69,-23
Cash from Investing Activity,-17,-1,12,27,-25,-134,56,75,26
Cash from Financing Activity,8,-3,-3,-3,-3,-4,-1,-5,-3
Net Cash Flow,0,0,1,0,0,0,1,1,0
