,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,80.19,79.94,73.99,73.85,73.68,66.69
FIIs,7.58,5.59,10.14,8.24,9.67,11.46
DIIs,5.54,8.66,9.02,10.94,12.27,15.78
Public,6.69,5.8,6.86,6.97,4.38,6.08
No. of Shareholders,44866.0,41744.0,38456.0,34568.0,41979.0,51172.0
