,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,21.09,38.16,53.70,108.06,362.43,502.27,696.84,107.42,295.22,94.89
Inventory Days,,,,31.89,13.11,16.88,22.17,19.89,73.95,220.83
Days Payable,,,,104.2,352.84,499.45,701.42,861.48,188.11,94.09
Cash Conversion Cycle,21.09,38.16,53.70,35.75,22.7,19.7,17.59,-734.17,181.05,221.63
Working Capital Days,20.65,8.25,57.35,66.5,81.66,81.36,70.03,-690.49,218.69,206.02
ROCE %,,-0.19,1.55,1.48,0.31,0.73,1.5,1.63,0.95,1.55
